author,text,likeCount,publishedAt
@eddiprasetyo6590,Knp lokal pride main sih.. 😢 ga masuk sma skali sma witan. Blom kelasnya,0,2024-10-15T16:02:45Z
@Ahmadharir-l6i,Dari awal lihat pemain..sudah saya tebak..pasti kalah...kebodohan pelatihnya..murni,0,2024-10-15T16:02:45Z
@SahabuddinSahabuddin-jn1in,jngan ada yg salahkan pemain meski klah.ini bru perkembangan sepak bola indonesia menuju yg lbih baik,0,2024-10-15T16:02:42Z
@bal-balan90menit,"sty gimana sih . padahal udh ada contoh pas lawan arab haye main dari awalpola permainan bagus, lawan australia masukin nathan mainya amburadul, lawan bahrain haye main dr awal bagus bngt eh lawan china nathan mlh di pake lg.
klo dah gini siapa yg perlu disalahkan para pemuja sty? Wasit Bahrain lg??",2,2024-10-15T16:02:41Z
@kholilurchannel3498,Salah strategi Sty,0,2024-10-15T16:02:37Z
@hadiherman-s3k,"Inget ajh guys hasil ini gak nentu buat kedepannya bisa ajh plotwist dan emng rejeki nya indonesia bisa menang di next match, ya walaupun harus realistis juga biar gk kegedean ekspetasi kita kan tapi tetep harus dukung timnas",0,2024-10-15T16:02:32Z
@Yippikaye,"Wakakakaka kalah.
Rasain lo Erick Thohir. Maunya instant doang sih lewat naturalisasi",0,2024-10-15T16:02:31Z
@fendisetyoutomo3585,lebih terhormat kalah 1-2 dripada hrus imbang 90+6= 99..,0,2024-10-15T16:02:31Z
@EmbotAdi,"Klo kali ini wasit nya adil gk berat sebelah gk kaya sibotak kampret, kalah menang itu hal biasa dalam permainan sepak bola jadi klo kalah ya jangan nyalahin pelatih atau pemain nya,tapi klo menurut saya pribadi asnawi belum mampu mengikuti irama permainan cara pemain naturalisasi beberapa kali tdk optimal dalam pasing atau pun memanfaatkan peluang du depan gawang, saran saya lebih baik bang jay lah yg cocok di kenakan beban kapten karna, klo bg jay yg menjadi kapten otomatis asnawi tdk akan di turunkan di babak pertama yg menjadi permain timnas indonesia kurang optimal.",1,2024-10-15T16:02:22Z
@MametAjah25,Gokil permainan Indonesia keren bngt walupun kalah..,1,2024-10-15T16:02:19Z
@chandrawinata9277,Alhamdulillah masih 2-1 insya allah kita balas di kandang,0,2024-10-15T16:02:13Z
@fredygunawan7523,"bingung sama susunan pemain dari awal,babak pertama terlalu lengah",0,2024-10-15T16:02:11Z
@STSChannellll,Semua Rakyat Indonesia Susah tidur nyenyak malam ini😔,0,2024-10-15T16:02:10Z
@AgilHanafi-l7k,Kala menang soal biasa,0,2024-10-15T16:02:08Z
@adibsee9815,5:10 umpan Witan 😅😂,0,2024-10-15T16:02:07Z
@yulikaeka219,"Mainnya udah keren bgt, tapi mgkin kurang beruntung aja",0,2024-10-15T16:02:06Z
@mohamadsadeli457,Tetapkan Idjes adalah Capten Tim.Titik...,0,2024-10-15T16:02:04Z
@irwanDarmawan-uv8iw,"Apapun Hasilnya kalian luar biasa yg scra permainan sangat bgus kita cm blm beruntung ajj,yg biasanya bnyk yg jrg nton timnas skrg hmpir stiap sudut kmpung bnyk nobar krn yg kita dukung bkn lgi timnas inggris,jerman,portugal,italia atau prancis tpi timnas indinesia...gooo piala dunia",1,2024-10-15T16:01:59Z
@MahesaibnurafiMahesa-q5h,kalah,0,2024-10-15T16:01:57Z
@afdhalyras9931,Luar biasa Timnas kita.. cuma finishing yg hrs diperbaiki & kelengahan pertahanan kita.. salut & tetap semangat.. di GBK Insha Allah kita bantai smua lawan...,0,2024-10-15T16:01:55Z
@elisSiazumira,"Bang jay aja kaptennya,,, dg segala hormat,asnawi harus ikhlas,tidak mempunyai aura kepemimpinan dan  kualitas jauh dibandingkan bang jay😊😊",2,2024-10-15T16:01:52Z
@RoyMartinsMartin,hubner cedra semangat timnas indonesia,0,2024-10-15T16:01:48Z
@shofitruckingchanel264,"Kalah tapi seru nonton nya, terutama lihat umpan umpan verdonk dan tom",0,2024-10-15T16:01:47Z
@witoutomo4829,"Partai kandang, kerahkan permainan penuh, mestinya sedikit bertahan krn tandang, krna statistik pemain cina gaya bermain pasti seperti Bahrain, bermain drama",0,2024-10-15T16:01:41Z
@anaklautchannel1273,"Kita boleh menguasi jln nya pertandingan, tapi ingat bandar yg punya point, faham kan sampai sini knp team nas ga skuad full,.. Udah tenang ajah ntar juga team nas lolos pildun ko,.. Pegang omongan gua. Silahkan tag",0,2024-10-15T16:01:41Z
@yoyosutaryo75,china menang karna hoki doang,0,2024-10-15T16:01:42Z
@andiusman533,Perjudian yg gagal oleh STY,0,2024-10-15T16:01:40Z
@hermanjb3255,"alasan apa lgi, pecat sty",0,2024-10-15T16:01:37Z
@AmirulMukminin-t2v,Kesalahan RISKY ridho Gk di turu in Bb 1 😢,0,2024-10-15T16:01:34Z
@YoenoesRedianto,"pelajaran buat STY, perjudian perubahan posisi dan pemain inti di babak pertama berujung fatal.",0,2024-10-15T16:01:33Z
@adabi3880,"sepertinya bertambah panjang penderitaanku tidak bisa tidur malam , kemari akibat kecurangan wasit ,malam tadi akibat terlalu meremehkan kan lawan ., rupanya Indonesia ikut ikutan Malaysia,utk menurunkan rangking FIFA, salutt bah",0,2024-10-15T16:01:29Z
@Sabilie-oe7vu,Lagi2 indonesia hrus tumbang gmna mau lolos pildun lw kyk gini. Aduh SAngat mengecewakan...,0,2024-10-15T16:01:29Z
@ronaldohendarson7991,4:50 sayang banget ini kalo di oper ke sisi kanan (asnawi) mungkin bisa jadi gol. 😢,1,2024-10-15T16:01:29Z
@bambangharianto1244,Sty di babak pertama salah memelih pemain kenapa tom haye di cadangkan di babak kedua tom Haye masuk permainan manjadi hidup banyak peluang lini tengah menang,0,2024-10-15T16:01:26Z
@masitahasanah6701,Witan Asnawi mendingan nggak usah maen memalukan nggak ada manfaatnya,0,2024-10-15T16:01:20Z
@pendi3817,Dua pemain ini yg bikin gagal Indonesia gol😢 witan sama asnawi 😢 bukan masalah dafi strategi cobak aja liat permainannya yang dua ini,0,2024-10-15T16:01:19Z
@sapujagatsmansi2713,Santai baru 1x loss,0,2024-10-15T16:01:04Z
@Muhammadfaisol-y6w,GK papa klj yg penting cina dhajar,0,2024-10-15T16:01:00Z
@canduwedang_official,"Wkwkw perasaan babak ke 2 banyak pemain yg di ganti 😂 , tp yg kelihatan pegang bola cuma Thom haye , Riski ridho dan sesekali ada Arhan..",0,2024-10-15T16:00:59Z
@DKOPIyt,Semangat Indonesia 🇮🇩,0,2024-10-15T16:00:55Z
@abdmalik-y8g,Sty harus evaluasi ulang para pemainnya.asnawi di out aja dari skuad.R.ridho di jadiin stater seperti dulu lagi.dan sudah saatnya pasang eliano reindjer atau marselino jadi winger inti,0,2024-10-15T16:00:55Z
@SalamWeli-dd8it,Sty harus tetapkan pa main inti,0,2024-10-15T16:00:54Z
@rospitanauli8339,"Dari empat pertandingan timnas Indonesia baru lawan China timnas main sangat baik dan penuh determinasi.
Meskipun hasilnya kurang baik.
Saya sadar timnas Indonesia baru bangkit dari tidurnya.
Sejarah mencatat itu.
Saya tidak kecewa sedikitpun 
Saya tetap bangga.",0,2024-10-15T16:00:45Z
@ahmatafandi4802,Hanya bisa doa yg terbaik semoga kita tetap semangat cukup sudah perjuangan kalian anak2 bangsa tetap semangat dn sehat,0,2024-10-15T16:00:40Z
@AbdulGapur-sc7hh,"Waktu lawan Bahrain babak ke2 itu udah komposisi terbaik, kenapa dirubah2..ada apa dgn pelatih tercinta Kita ini..🤔",0,2024-10-15T16:00:38Z
@arryantoro6602,"Biarpun kalah, tapi mainnya bagus..
Good job...timnas",0,2024-10-15T16:00:35Z
@rijalismahudi9912,Witan out,0,2024-10-15T16:00:31Z
@jhonkaychannel4001,"Lain kali gausah pake pemain lokal , full naturalisasi dulu kalo ngejar poin , kecuali sudah di atas angin peringkatnya bodo amat itu mah mau pemain tarkam juga yg main.  Ayolah come on! 
Padahal ball posision udah jauh kalah China tapi peluang ga ada yg masuk dibabak pertama tuh , dan striker coba jans raven ambil , dia udah matang . Tinggi pula lagi haus hausnya gol",0,2024-10-15T16:00:26Z
@putra-kaltim870,Kita tunggu di gbk,0,2024-10-15T16:00:18Z
@maimunahramelan7922,Witan out,0,2024-10-15T16:00:11Z
@suryadinorma6374,Pertahanan cina cukup baik sementara tendangan pemain indo asal dapat bola langsung tembak akurasi tembakan kurang,0,2024-10-15T16:00:10Z
@hannibal_smith851,"yg mendasar dari China dan Jepang...larinya cepat , sprint cepat....kita belum terlihat yg larinya cepat",2,2024-10-15T16:00:05Z
@juharij1311,"Melawan Timnas Indonesia saja China kewalahan padahal dikandang mereka, Timnas mainnya Spartan mainnya sudah bagus oke.
Kasian China dilapangan banyak yg sengaja guling2, pura-pura kayak cedera padahal gak seperti itu.",2,2024-10-15T16:00:04Z
@ariekuswanto1474,"Nikmati prosesnya browh, JANGAN TERLALU MENYALAHKAN PERSON2 TEAMNAS INDONESIA. 
INI BUKAN LAGA DI AFF. 
kalah menang sudah biasa dalm pertandingan. 
Jangankan TEAMNAS INDONESIA yg masih bau kencur di Putaran ke 3 Kualifikasi Piala Dunia. 
Sekelas ARGENTINA saja BISA MERASAKAN KALAH DARI TEAM SEKELAS  ARAB SAUDI. 

TETAP SEMANGAT TEAMNAS INDONESIA 💪💪💪💪💪💪😍😍😍",0,2024-10-15T16:00:04Z
@PutriSari-s5t,"Indonesia sudah wajib gugur, dan jangan berharap masuk ke piala dunia di Amerika dan Mexico.🙏😊😄",1,2024-10-15T16:00:03Z
@SalaMon-w9r,Perjuangan itu harus darah asli. Sepak bola indonesia hanya bisnis belanda china dan korea,0,2024-10-15T15:59:59Z
@hendragunawan3655,"STY pelatih udah lama , hampir 5 tahun, harusnya paham mana mana pemain ta tergantikan, nathan, ridho, verdonk, idzes, ragnnar, paes, itu jangan diganti ganti,",0,2024-10-15T15:59:59Z
@fairahramadhani8787,Blunder yg dilakukan oleh pemain bertahan di gola pertama,1,2024-10-15T15:59:57Z
@WahyuAbadi-r1q,Klu pengen lolos jangan pakai pemain lokal asnawi sama witan merusak permainan marselino banyak gaya,1,2024-10-15T15:59:52Z
@RizqiEironz-qk2ll,Asnawiiww 😂,1,2024-10-15T15:59:50Z
@RajaTimurAp,Stop naturalisasi😅,0,2024-10-15T15:59:49Z
@krupukpuly1623,Wasitnya bagus banget 👍👍👍,1,2024-10-15T15:59:47Z
@learnit4375,asnawi lebih kek main pgn menonjol sendiri dan sudah terbukti dia menonjol under perform nya sampe ignya diserang 🤣,3,2024-10-15T15:59:47Z
@Abang899,Next time jangan pakai formasi 3.4.3 terus sty dari U23 sampe senior ini sangat mudah di tebak musuh 😢😢,1,2024-10-15T15:59:45Z
@safuantribrahma5739,Indonesia masih di atas China sebenrnya cuma keberuntungan ada di cina bro.liat statistik tugas Kevin diks selanjutnya,3,2024-10-15T15:59:43Z
@medanofficial7562,"Riski ridho bek terbaik ,masih muda main nya tenang tapi keras ,sudah untuk di lewati lawan ,mantap Riski ridho ,Asnawi gak cocok sama pemain keturunan yg di ganti dengan Riski ridho dia gak mau oper Asnawi ,formasi sty di bantah nya jadi membuat ke bobolan 2,setelah di ganti risky ridho pertahann jadi owbih kokoh",19,2024-10-15T15:59:42Z
@Ali-zs5fl,"Sty out inimah 😂

Dikasih Yg langgana Pildun dia Tahan Imbang. 

Gliran Lawan Piala asia Aja Gpunya Dia Badutkan. Menghermankan 😂",0,2024-10-15T15:59:39Z
@lesragultomgultom8228,Ha selera tadi menonton permainan indonesia,0,2024-10-15T15:59:34Z
@SlametRiyadi-mw6xd,ekspetasi berlebihan dan over confidence serta sikap norak supporter yg mengolok-olok wasit oman saat timnas kalah dari Bahrain membuat timnas kena karma...,0,2024-10-15T15:59:32Z
@putrisalju1261,"Walaupun hasil score akhir kalah 2 - 1, tapi melihat perjuangan semangat Indonesia begitu luaarrr biasaaa. Semangat Garudaku. Jaya Terus INDONESIA 🇮🇩",94,2024-10-15T15:59:31Z
@NaurahPWYT,"Asnawi gak cocok jadi captain, gak bisa mimpin temen2nya justru bikib beban😢",1,2024-10-15T15:59:30Z
@ahmadzainfr5373,Gol pertama mees hilger udah nunjuk buang ke garis tuhh,0,2024-10-15T15:59:30Z
@mohamadsadeli457,Jangan bereksperiment terus....dengan taktik dan strategy ini udah level Piala dunia. Harus sudah punya squad utama.Untuk memastikan dan meyakinkan diri kepada pemain dan tidak membuat pemain bingung dgn posisinya.Terapkan tiki taka dengan presing yg ketat dan cepat. Dikte permainan lawan bukan kita mengikuti strategy lawan. Ini bahaya.,1,2024-10-15T15:59:20Z
@Suka_cerita446,"Indonesia nonton bola aja berbayar padahal yang hobi juta-an sungguh aneh Konoha, giliran highlights di tonton",0,2024-10-15T15:59:19Z
@ahmadisoppo862,Pelatih ngawur  haye  dicadangkan   asnawi main penuh kapten   lambat turun di babak pertama,0,2024-10-15T15:59:10Z
@MuhammadIqbal-b5x,"Kecewa dengan hasil nya, kalah dari china, strategi nya full menyerang, tpi di counter langsung jebol, terlalubnyak rotasi, dan meremehkan lawan, over pd, sya kira bisa fapet tiga poin, taunya jeblok",0,2024-10-15T15:59:09Z
@budiharyanto1310,daya juang yg luar biasa ❤ hnya syng hruz diakui klo sty blunder dg mencoret eliano dan merotasi pemain dilaga krusial,0,2024-10-15T15:59:08Z
@arman.alfaqir6356,"Dua kali Timnas di naungi keberuntungan saat lawan australi sama Arab saudi. Namun kali ini kita tdk di naungi keberuntungan, tapi soal permainan jangan tanya, sekelas China di paksa bertahan, ini gila... Semoga di sisa pertandingan kita dpt hasil maksimal.",1,2024-10-15T15:59:06Z
@OktavianusDansi22-dc3fy,"2 kesalan ini mlm
1 ban kapten pinda ke asnawi
2 salah besar masuknya witan",0,2024-10-15T15:59:05Z
@arsyaAlfarizi-w2i,Tetap semangat Garuda 🇮🇩,0,2024-10-15T15:59:04Z
@AntikodokGorong,Konoha 😅😅😅😅malu ....udah di perkuat pemain2 beda ras tetap keok😅😅😅,0,2024-10-15T15:59:03Z
@masdhit,"Makan tuh piala dunia, emang dari dulu bola ga pernah ada prestasinya, beda sama bultang😂",0,2024-10-15T15:58:58Z
@newpasogit,"Bajak guardiola dari m city, yakin indo pasti juara dunia",0,2024-10-15T15:58:57Z
@RizzBlack-g3d,"Unggul ball posession tapi tak ada peluang yg mengintimidasi cuma muter muter aja, tak ada tusukan brbahaya.  
Dan knpa line upnya slalu ber ubah ubah??",0,2024-10-15T15:58:53Z
@FatoniToni-t8e,"Terlalu bnyk rotasi ,pemain inti itu hrs main klo tidak cedera , bnr kata paes pemain bertahan selalu berubah ,,sy rasa ridho Jay UD hubner Uda oke  ,arham SM Sandy  patinsma back sayap ok",0,2024-10-15T15:58:49Z
@muhammadnajib4103,"gakpp, nanti sapu bersih d gbk.",0,2024-10-15T15:58:49Z
@mukhlistailorindonesia7836,ok,0,2024-10-15T15:58:49Z
@veryrivai4214,"Ngimbangin dgn tempo tinggi,, kalahlah,, harusnya main kayk kemarin",0,2024-10-15T15:58:47Z
@NdoroBambung,Capek ngeliat nya.. asnawi n witan msh gt2 aja..passing kontrol visi bermain ya bgtu2 aja..line up nya aneh.. begitu bobol masukin starting winning eleven.. agak ngeremehin..,0,2024-10-15T15:58:45Z
@edylucky7405,"Melihat perjuangan Timnas saya sangat bangga, meski kalah tp mereka.berjuamg sampai titik darah penghabisan.. proud of you timnas Indonesia.👍👍💪💪💪",0,2024-10-15T15:58:44Z
@donivalentin2028,"Gue bilang juga apa,, ganti STY,, kita butuh pelatih yg lebih hebat..",0,2024-10-15T15:58:41Z
@adibsee9815,3:19 gerakan Witan 😅😂 ngapain coba,0,2024-10-15T15:58:35Z
@arieyadi4525,Tetap semangat timnas ku..kedepannya pasti lebih baik lg semangat,0,2024-10-15T15:58:33Z
@pendi3817,Witan sama Asnawi menurut ku kurang bagus tiki takanya kurang tidak saling pengertian banyak peluang yg gagal 😢,0,2024-10-15T15:58:29Z
@Darmawan-u2i,Tetap Semangat..👍👍👍,0,2024-10-15T15:58:27Z
@singpentingkowebahagia8249,Sangat disayangkan sekali... merubah squad yg sudah solid...tolonglah jgn coba2 strategi baru lagi. Tom haye sangat penting sbg pemain tengah. Rizki ridho penting di lini belakang. Sayang sekali....udah sejauh ini masih bongkar pasang pemain yg sudah solid.,0,2024-10-15T15:58:27Z
@abdmalik-y8g,Sty seharusnya berkaca dari awal round 3.pas main lawan saudi arabia & australia.gawang indo ngk kebobolan.pas hillgers masuk langsung deh 2 match 4 goal bersarang ke gawang indo.di tambah martin paes belum top performace pasca cedera tangannya.paes agak menurun performanya pas abis cedera.ngk seperti sebelum cedera.peluang emas arab & australia selalu di blok dengan baik.seharus sty harus sadar itu.makanya R.Ridho jadiin stater lagi dong.biar gawang indo ngk kebobolan.,0,2024-10-15T15:58:24Z
@ZakaRia-nr6tu,"Karena tekanan untuk mendapatkan 3 point, sehingga bermain sangat sehingga lupa dengan belakang,, jangan pernah menganggap gampang lawan, anggap semua lawan itu susah,,",0,2024-10-15T15:58:24Z
@fairfootball8855,Sty minim taktik.,0,2024-10-15T15:58:22Z
@BonitCs,Terlalu banyak experiment coach STY,0,2024-10-15T15:58:19Z
@Fariz78_Chanel,Ta yong emang rada rada ongeng....,0,2024-10-15T15:58:17Z
@ipchannel9089,Asnawi di evaluasi lagi pliss. Kebanyakan gocek ga jelas 😢,0,2024-10-15T15:58:17Z
@fathankusuma9052,"Timnas indonesia sudah di jalan yg benar.👍👍
Kalah menang, tetap bangga,dan respact buat semua pemain yg sudah berjuang.",0,2024-10-15T15:58:15Z
@Amatiranran.,"Kenapa posisi witan di ganti Asnawi, gak usah diturunkan lagi Asnawi, membuang buang bola saja.",0,2024-10-15T15:57:59Z
@banichanell,"Indonesia sudah bagus bgt main nya,,, smoga 4 laga lagi bisa meraih kemenangan",0,2024-10-15T15:57:55Z
@edoterate-qb9vf,Timnas sudah brjuang mungkin kita kurang bruntung masih ada 6 pertandingan lgi sapa tau bisa menang semua bola bundar gkda yg GK mungkin ttp semangat garudaq,0,2024-10-15T15:57:55Z
@michkymouse,Indonesia belum punya konsep menyerang yang baku,0,2024-10-15T15:57:54Z
@BandoAja,Seharusnya thom hayye main dari babak pertama dan asnawi di ganti eliano insyaallah kita unggul dari awal dan keluar sebagai pemenang,0,2024-10-15T15:57:54Z
@rohcimminionz677,Jangan salah Malaysia di bantai 6 0 futsal 😅😅😅😅,0,2024-10-15T15:57:48Z
@cichirahmawati6244,Modar ra kwe saiki koar2 o,0,2024-10-15T15:57:47Z
@joko183,Indo klo sdh unggul jgn lp maem drama guling2 maen bola jgn jujur amat,0,2024-10-15T15:57:46Z
@rizalbudisantoso2289,"Ayo lebih fokus lagi untuk pertandingan selanjutnya,, semangat",0,2024-10-15T15:57:45Z
@angkasajayamesin1429,"Gila pressure dari supporter tuan rumah tpi kita tetap pressure tim china 💪🏼, banyak kemajuan mental timnas",0,2024-10-15T15:57:44Z
@llahhuakbarmahabesar,Tetap semangat coach dan tim Indonesia kita cuma kurang beruntung malam ini kita lebih baik dari China 🎉,0,2024-10-15T15:57:40Z
@tegartxv,mana nih yg sering pke istilah kang king kung indo...,0,2024-10-15T15:57:35Z
@dekyface3802,"Balas di indonesia
Bangkit dan semangat garuda",0,2024-10-15T15:57:33Z
@KimichEpic,Coret asnawi gak guna,0,2024-10-15T15:57:25Z
@boot_x5366,Masih ada laga kandang indonesia,0,2024-10-15T15:57:25Z
@gen_ntt,Squad garuda Mainnya keren di babak ke 2.,0,2024-10-15T15:57:25Z
@zainaljgntembakanjiirarifi9887,China yg di anggap lebih lemah dari lawan yg lainnya yg mgkn bisa dpt poin eh..ternyata kalah dr china mgkn inilah yg di maksud di sangka culun ternyata suhu..,0,2024-10-15T15:57:24Z
@bjorka7150,Pdhal main di kandang cina tpi indo menguasai permainan,0,2024-10-15T15:57:20Z
@masterf.r5776,Ini gegara si botak pasti,0,2024-10-15T15:57:15Z
@andrirachmat4955,Sekaya cina masa lapangannya kalah sama stadion club diindonesia.,0,2024-10-15T15:57:11Z
@AbiSangmantan,Yang disalahin nitizen kemarin wasit..sekarang asnawi...nitizen indonesia emang katrok..,0,2024-10-15T15:57:09Z
@Apa_yang_anda_pikirkan,"Sumpah, kesal betul dengan STY yang terlalun ambisi eksperimen",0,2024-10-15T15:57:08Z
@bengkelsepedaminion9845,China pasti menang,0,2024-10-15T15:57:04Z
@ronijozz7808,"Mnurut saya sty itu platih biasa aja,saya rasa luis milla jg bs sperti sty skrng klo di kasih pmain naturalisasi kaya skrng,ini mnurut ku ya 🤣🤣",0,2024-10-15T15:57:00Z
@kristiantoanto872,Sdh hebat sejauh ini ..yg kita hadapi sdh tim yg mapan diasia..kalah menang selalu kudukung,0,2024-10-15T15:56:55Z
@rahmadbagus9119,Yaudah lah abis ini nothing to lose aja,0,2024-10-15T15:56:54Z
@qhy777,Makan tu eksperimen! Heran setiap pertandingan resmi dijadikan bahan coba coba! Parah sty,0,2024-10-15T15:56:48Z
@amosmarbun1723,"Cukuplah arhan main kali ini, tidak bisa mengontrol bola dgn baik. Dasar pemain titipan!!! 😡",0,2024-10-15T15:56:48Z
@MuhammadSoleh-v9p,Malah asnawi dan witan yg di main kn.,0,2024-10-15T15:56:42Z
@panjaluabdulrahman836,"Nah, kesombongan netizen indonesia terbayar lunas, bersyukur indonesia kalah, sampai netizen dan youtubernya rendah hati.",383,2024-10-15T15:56:41Z
@aryant1218,"Please.... Next Game, 
Witan sama Asnawi jngn di Mainkan.....Suruh Istirahat aja",0,2024-10-15T15:56:39Z
@pungiorlet3042,"Pelajaran buat timnas
Dan STY
Moga timnas bisa menang vs Arab bharain dan cina Di GBk ada lolos juara 3 atau 4👍👍",0,2024-10-15T15:56:38Z
@rahmatisa8964,Comentatornya lebay skali,0,2024-10-15T15:56:38Z
@casanova6588,"Nt  indo, msih ada kesempatan",0,2024-10-15T15:56:35Z
@santosoaja1438,Mari semua tetap beri dukungan pada garuda kita,0,2024-10-15T15:56:33Z
@yonkofficial573,Ngeri 2X 45 menit Indonesia main setengah lapangan. Penguasaan bola mutlak Indonesia namun hasil harus diterima 1-2 Semangat untuk laga selanjutnya,0,2024-10-15T15:56:32Z
@Suryojokochannel,Tapi seumpama kita babak pertama bermain seperti babak kedua pasti menang,0,2024-10-15T15:56:32Z
@m-prz9357,Sepertinya pildun 2026 tinggal mimpi saja..lupakan saja sdh..disuruh cari striker malah naturalisasi bek2 bodoh,0,2024-10-15T15:56:21Z
@WilmasaudPangidoantobing-ki3tt,Pola permainan dh lumayan bagus..tapi kurangi ego untuk cetak gol sendiri kl ga mampu..dan juga 4 hari sebelum tanding harus jaga stamina dan latih kelenturan kaki agar bisa oper bola ke teman tepat ke sasaran...dan kl bisa pola bermain harus di acak acak agar lawan ga cepat dapat trik pola pemain Indonesia..,0,2024-10-15T15:56:20Z
@ajitri1764,Towel senang melihat ini,0,2024-10-15T15:56:20Z
@egitv6715,Butuh poin malah masang Asnawi 😂 pake 3 bek tom cadangan wadudududu,0,2024-10-15T15:56:17Z
@allysubhan4604,"Permainan timnas udah bagus . Cuma kita emang lemah di finishing pemain depan

Untuk laga berikut nya pemain lokal duduk dulu aja krna masih demam mental buat tampil di ajang piala dunia kecuali Ridho .",0,2024-10-15T15:56:16Z
@HadirmanDirman-c7s,"1000% blunder STY,sok bgt pemain sebagus tom Haye kok cadangan terlalu aneh",0,2024-10-15T15:56:15Z
@AdeSetiawan-px4ls,"Coba gini wasit melawan bahrain kemarin pasti indo menang dapat poin 3,  wasit botakk",0,2024-10-15T15:56:14Z
@iqbalmunajat1627,Asnawi bisa apa sih😂,0,2024-10-15T15:56:10Z
@narioonfire,"adu nitizen kalah ko bangga kwkwkwkk
maka nya jgn busuk hati sekali2 denger nasehat bung towel sm bung rocky,,kalau garuda bule itu gak lebih hebat de garuda lokal",0,2024-10-15T15:56:08Z
@hudalagholiba1530,Kesalahan taktik. Hal lumrah dalam. Sepak bola.sty harus evaluasi diri jangan terlalu meremehkan lawan.,0,2024-10-15T15:56:06Z
@fairasalsa,2030  bru bisa ikut,0,2024-10-15T15:56:05Z
@AdhyWinata-ir5zu,"Kesalahn besar sain patinama, andai sj bola lngsung di buang mngkin akn beda cerita, nmpknya indo agak memandang enteng china,hingga hilang kwspadaan😔😔",0,2024-10-15T15:56:01Z
@rusdinabila1121,Luar biasa timnas sgt berkelas. Smg next match di menngi timnas,0,2024-10-15T15:56:00Z
@argassss8321,Tim pelatih timnas indonesia harus banyak-banyak melihat & review pertandingan gaya main jepang dr pd korea.,11,2024-10-15T15:55:54Z
@siskaamelia3146,"Jgn salahkan Semangat mreka walaupun Kalah,  tp tipis gpp.. Ayo Bisa nanti Kita balas Di GBK...  Semangat garudaku ..
Plis natizen jgn hujat mreka.",0,2024-10-15T15:55:52Z
@rianramdani6230,Indonesiaa keren bikin cina ketar ketir 😂😂👏🏼👏🏼 ayo balas di GBK 😎,0,2024-10-15T15:55:50Z
@herinurseptiana1090,Aduh kenapa pula Asnawi main jadi kapten pula,0,2024-10-15T15:55:48Z
@hudcowlung1863,Kejadian paling memalukan sepak bola indonesia hari ini sampai2 YouTube pun tak ada berita tim Mega bintang beli banyak pemain di kalahkan tim ubi/ayam sayur udah curang kalah lagi kalau pemuda lokal masih mendingan 1000*malu,1,2024-10-15T15:55:47Z
@Nurhalimah-ot1fp,"Asnawi mending lanjut dagang soto aja,ini kok malah maen bola",0,2024-10-15T15:55:43Z
@ulgames868,😂😂😂 koi,0,2024-10-15T15:55:42Z
@zendyiman9151,"Keren indo ,,,gpp semua jadi pembelajaran",0,2024-10-15T15:55:39Z
@ucihakazeokazeo6382,"Walopun kalah tpi selaluuu menyerang, dah gol dari cina pun kesalahan pemain Indonesia yx blunder.. Buat plajaran untuk pertandingan selanjutnya ttp semangat Indonesia ku",0,2024-10-15T15:55:38Z
@Hvac-t8k-engineering,STY OUT STY OUT STY OUT STY OUT STY OUT STY OUT STY OUT😅,0,2024-10-15T15:55:38Z
@acevy.3985,"masih ada 6 pertandingan lagi.. semangat indonesia ..
usahakan di kandang sapu bersih kemenangan..",0,2024-10-15T15:55:38Z
@RegentH.BZalalkudin,Kita kurang beruntung permainan kita keren cina tidak ada serangan yg fatal hanya kesalahn lini belakang,0,2024-10-15T15:55:35Z
@Ajo123-wu2jv,"Tak apa kalah sty orangnya penyayang mungkin dia tidak ingin pelatih cina kena pecat seperti kata penggemarnya.
Semoga berikutnya bisa menang.",0,2024-10-15T15:55:31Z
@xman-k3w,Bubar ...bubar ..,1,2024-10-15T15:55:30Z
@m.fiqric3462,Fuck,0,2024-10-15T15:55:28Z
@it__8246,"Tetap semangat Timnas Kuuu....💪💪💪 Mau lolos pildun atau gk,smpai di titik inipun udh sangat bangga pada kalian.keep strong!!!",1,2024-10-15T15:55:24Z
@kejususu4545,coba lawan jepang full abord semua lokal istrahat dlo,2,2024-10-15T15:55:23Z
@Ernawati-od3tr,Mainnya sudah mantap,0,2024-10-15T15:55:23Z
@Mochtar-mo,"Wasit harus begini adil namanya,meski timnas kalah kita terima,
Gk seperti bahrain,meski kita gk kalah tp kita marah karna wasit botak ahmed al kaf itu gk adil",0,2024-10-15T15:55:22Z
@masbayu9601,"Kebanyakan eksperimen, chemistry pemain jadi acak acakan. Komposisi pemain berubah setiap pertandingan, posisi pemain juga berubah ubah.😩
Kekalahan ini jadikan pelajaran.
Semangat timnas ku❤",0,2024-10-15T15:55:20Z
@WisnuHindarta-ox5ze,Secara permainan sudah bagus dan tim sekelas cina aja di buat banyak bertahan... Cuma kurang beruntung aja,0,2024-10-15T15:55:14Z
