author,text,likeCount,publishedAt
@RudiAbdillah-m7c,Kalah sama wasit lagi aja Indonesia,0,2024-10-10T21:39:15Z
@yansmathias6701,Ketemu klw sm tim timur tengah pasti full curang,0,2024-10-10T21:39:09Z
@armanbaygin5495,Ngapain si Jordi amat dimainkan.,0,2024-10-10T21:39:09Z
@YudiWahono-i4s,Blog2ane 1jt ÷,1,2024-10-10T21:39:08Z
@caspersultan7020,"Presiden AFC itu dari bahrain, sudah pasti ada titipan itu.. serang saja akun fifa sama presiden fifa",0,2024-10-10T21:39:05Z
@YudiWahono-i4s,Wes ojok pati kemiskinan ina gaji20rb perhari dari q rekening punya,1,2024-10-10T21:38:37Z
@BadarudinFatah-hq9hg,Astaga wasit buta warna ...,0,2024-10-10T21:38:36Z
@indonesianstreetfood9,"Sudah saatnya perang agresi invasi bahrain😂,,war indo belanda vs bahrain USA",0,2024-10-10T21:38:35Z
@TsunaGreg,17:00 harusnya gol ini kalo ragnar...selain wasit harusnya ini org kena hujat,0,2024-10-10T21:38:33Z
@HeruDianNugraha-dg6tw,Pemain timnas terlalu sportif..harusnya belajar diving sm pura2 sakit buat ulur waktu..tertunda lagi kemenangan pertama tim garuda..😢,0,2024-10-10T21:38:27Z
@radeniohentardiano,Mereka lupa kalau mereka akan datang ke indonesia 😂😂,0,2024-10-10T21:38:20Z
@KhairullBae-ow3ul,Parahhh,0,2024-10-10T21:38:20Z
@abdhalim-db5hu,"Wasitnya sangat curang,kemenangam Indonesia tanpa wasit curang,90+6=100,wasitnya tidak sekolah dan pasti terima suap",0,2024-10-10T21:38:13Z
@NizamHidayat-ck8ht,"Kenapa harus 2  2,",0,2024-10-10T21:38:11Z
@KhairullBae-ow3ul,Karan mafia bola timur tengah,0,2024-10-10T21:38:09Z
@ZairinHam,Bukanya word cup cualifier,0,2024-10-10T21:37:59Z
@danielpaturahman3326,Gilee ini wasittt!,0,2024-10-10T21:37:58Z
@Ryan_ahmadd,Info ngantemi wasite😅,0,2024-10-10T21:37:58Z
@joenabdillah6471,"Semua sudah ditakdirkan, kita nikmati saja 😂",0,2024-10-10T21:37:56Z
@wandoel.chanel,Wasiiit suuu parah dzolimm sing asup neraka asuuu,0,2024-10-10T21:37:51Z
@elvanoayun6371,Selalu di curangi WASIT!!!!!,0,2024-10-10T21:37:47Z
@MuhammadMaulanaSyahputra-h9d,"Indonesia mengalami peningkatan. 
Apa buktinya? 
Musuhnya bukan lagi AFF tapi AFC. 
Ternyata Sekelas AFC pun melihat Indonesia berkembang, mereka akan jadi sekelas AFF. Presiden AFC saat ini orang Bahrain. 
Selesai turnamen ini sebaiknya Indonesia ikut Euro aja.",0,2024-10-10T21:37:46Z
@untungledelay3781,Bahrain suruh mereka main boneka saja sentuh dikit pelanggaran tidur sampai akhir tahun biji dorang itu,0,2024-10-10T21:37:43Z
@AnggaBlato,Ini wasit lupa klaw yg dpimpinya bkn afc. Tp pildun kena kpk tu wasit. Percayalah,0,2024-10-10T21:37:38Z
@Betawi_rantau,Pssi hrs Gugat wasit pertandingan ini dan harus menang... Demi harga diri bangsa..  rakyat Indonesia mendukung kalian,0,2024-10-10T21:37:32Z
@elvanoayun6371,Gol menit 98 padahal waktu tambahan cm 6 menit dan itu gol offside.. Tapi knp wasit gak cek var?????,0,2024-10-10T21:37:24Z
@RomiMaulana-qp6hy,Bahrain anjg,0,2024-10-10T21:37:19Z
@errytrimurti3589,Kita hajar di gbk timnas gulang guling ini,0,2024-10-10T21:37:19Z
@Anone_Anone,Semoga gacor dek rafa,0,2024-10-10T21:37:18Z
@Zxppqwmnlkaavgty,Harapan lolos ke round 4 masih terbuka..,0,2024-10-10T21:37:16Z
@zonaquthub3813,Waddoh seri lagi,0,2024-10-10T21:37:15Z
@danielkhael7716,Wasit kacau model bgini.. 6 menit tp kok jd menit😢,0,2024-10-10T21:37:09Z
@seranalexander7442,dikit2 Alhamdulillah 😂 😂,0,2024-10-10T21:37:04Z
@YudiWahono-i4s,Mendasar segone pokok wes,1,2024-10-10T21:36:55Z
@ekaherukusu,wasit wasit . waktu sudah habis woeeee,0,2024-10-10T21:36:54Z
@vebyputra8981,"Menurut opini saya afc tidak menginginkan Indonesia lolos ke pildun... Afc pasti memprioritaskan tim seperti jepang,korsel,australla,arab saudi atau tim yg pengalaman main di pildun..kalau Indonesia lolos pildun afc pasti memperikan Indonesia jadi lumbung gol di pildun.. semua org tau asia itu salah satu zona terlemah di pildun bahkan lebih lemah dari zona afrika..Jadi wajar afc selalu mempersulit langkah tim"" kelas 2/3 untuk tampil di pildun",0,2024-10-10T21:36:44Z
@danangsakti681,"Next lawan Tiongkok wajib 3 poin
Kekuatan Tiongkok tak jauh beda sama Nguyen FC kita bisa mengimbangi permainan mereka 
Pemain kita harus hati hati
Karena Tiongkok permainannya cenderung kasar mirip Nguyen FC",0,2024-10-10T21:36:43Z
@tujuhsamudra6097,"Kok witan masuk? Wah alamat kebobolan nih
Baru masuk udah over acting dia bingung harus bagaimana akhirnya terjadi pelanggaran di depan garis pinalti,dan waktu lawan dapat sepak pojok dia bingung juga , maklum lah dia tipikal penyerang, seharusnya di menit menit terakhir yg di masukkan defender
Masuknya marcelino saja saya sudah deg degan...lah ditambah witan masuk..dalam hatiku bilang alamat kemasukan nih...dan terjadilah apa yg sudah terjadi😢",0,2024-10-10T21:36:42Z
@binyut,Asli wasit sogokan raja minyak. Tambahan 6 menit jadi 10 menit... botol,0,2024-10-10T21:36:35Z
@panitiaKiamat999,"Wasit, pemain ke12 bahrain.  Semoga jadi pelajaran, lain waktu ciderai wasit terlebih dulu biar digabti wasit cadangan. Ciderai lagi.",0,2024-10-10T21:36:32Z
@rezatriwiadi1045,Kita cuma kalah di uang kok,0,2024-10-10T21:36:31Z
@muhammadfarid6325,Wasitnya paraah,0,2024-10-10T21:36:27Z
@enyengsr6239,"Pantas sepakbola asia gak maju, banyak mafia bola dari timteng",0,2024-10-10T21:36:27Z
@MrAbahmecca,"wasitnya ngaco.. harusnya pas serangan balik witan gagal itu sdh ditiup peluitnya, sdh menit 97 itu.. kalau ngga gol2 mungkin sampai menit 100an baru selesai ini..😂",0,2024-10-10T21:36:25Z
@arigunawan6225,Run bahrain,0,2024-10-10T21:36:18Z
@flamingo167,Knp ya msh diijinkan wasit begitu? gk netral,0,2024-10-10T21:36:13Z
@storykelilingbentengilir2104,2 striker timnas cetakngoal Alhamdulillah,0,2024-10-10T21:36:10Z
@SkyMoerning26,Kenapa Indonesia Selalu di Curangi Wasit !!,0,2024-10-10T21:36:08Z
@mosesapriyan9289,wasit ikut ngerayain kocak di gol terakhir Bahrain,0,2024-10-10T21:36:07Z
@wongshinting7099,"Sing penting, nggowo poin mulih. Matur suwun dulur.",11,2024-10-10T21:36:05Z
@ziadrifqy,"Tambahannya aja 6 menit , gimanajadi 9 menit 😂 gila afc",0,2024-10-10T21:36:00Z
@yahyalouder5833,Netizen Indonesia kalian tahu tugas kalian kan,0,2024-10-10T21:35:57Z
@andygeming2455,"Saya kecewa terhadap kinerja wasit 😂😂😂.. 
Waktu tambahan padahal 6 tapi menit lebih 😂😂😂",0,2024-10-10T21:35:54Z
@evoytelienksier,Fix serang sosmed wasit...,0,2024-10-10T21:35:52Z
@YudiWahono-i4s,Wes 1 ae ina,1,2024-10-10T21:35:49Z
@mayakhairun_,Wasitnya aja dari zona sana😢,0,2024-10-10T21:35:47Z
@mas_rojifah,Ni bahrain kenapa guling2 mulu sih,0,2024-10-10T21:35:47Z
@AbangYusuf,Jam tangan wasitnya rusak,0,2024-10-10T21:35:47Z
@MiftahulFauziOfficial,WASIIIIT PESANAN,0,2024-10-10T21:35:44Z
@erickilmiawan1946,Kalo di indonesia udh ga slamet itu wasit 😂,0,2024-10-10T21:35:44Z
@femmynandaoktavia9569,Ini gimana caranya tidur,0,2024-10-10T21:35:42Z
@mogimana,"Walau pun kecewa tapi jgn sampe berlebihan apalagi sampe jadi dungu nyerang sosmed wasit nya

Meski tambahan waktunya lebih lama dari seharusnya, kita sebenernya bisa tetep menang 3-2 pas witan counter attack posisi 2 lawan 1 tapi malah patah 

Kita juga sebenernya bisa menang 2-1 klo pertahanan kita konsisten di crossing terakhir",0,2024-10-10T21:35:36Z
@dekadisanjaya1384,"Ayooo sama"" kirim surat ke president fifa😂😂😂😂",0,2024-10-10T21:35:32Z
@sabungajem,"Wasit tidak netral, AFC ampas masa memilih wasit dari sesama asia barat",0,2024-10-10T21:35:32Z
@MUHAMADHAMZANI-j8k,Dulu di kira lumbung goal ronde tiga tapi nyatanya beda,0,2024-10-10T21:35:25Z
@pemadamkebakaran2063,NASIB KITA SELALU SERING D CURANGI.. PA ERIK.. LEBIH BAIK KITA PUNYA NUKLIR AGAR D SEGANI,0,2024-10-10T21:35:25Z
@semrawudchannel9559,"negara timur emang curang mulu ,,,",0,2024-10-10T21:35:11Z
@YudiWahono-i4s,🌎,1,2024-10-10T21:35:01Z
@tardigrada88,Keroyokin onlen aja itu wasitnya ges,0,2024-10-10T21:34:57Z
@IwnStd-sb7ry,Wasit bang.....sat.....,0,2024-10-10T21:34:56Z
@LeoMurai-dv9fn,Kan selalu lu bela orang timur tengah hahahaha,0,2024-10-10T21:34:56Z
@kartonwork9421,Wasit tdk adil..... Kenapa ya sepertinya mereka tdk suka Indonesia menang,0,2024-10-10T21:34:55Z
@RehanPutra-n1n,"Hai kawan-kawan semua,dari Sabang sampai Merauke,kita patut bersyukur dan berterima kasih kepada mereka timnas kita, mereka telah berjuang,sampai saat ini... trimakasih semuanya",305,2024-10-10T21:34:51Z
@fandryantapandu3236,Wasit siap siap di bantai fifa,0,2024-10-10T21:34:50Z
@scopy235,Pak Erik Tohir tolong di proses itu wasitnya.. kelamaan tambahan waktunya... Kalau cuma lebih 2 menit okeh lah... Ini malah lebih lama,0,2024-10-10T21:34:46Z
@UjangAceng-dp8lt,Itu injury temenya kok kelewatan?,0,2024-10-10T21:34:40Z
@danangsakti681,"Main di Arab 
Musuh Arab 
Wasit nya juga orang Arab 
Aneh gak tuh..",0,2024-10-10T21:34:38Z
@Derthabryen,"Semua gara2 witan pas dia masuk banyak membuat kesalahan,ditambah lagi wasit nya yang kaya babi!",1,2024-10-10T21:34:38Z
@tiodoralolanovitasari7331,"Semoga FIFA menganulir gol terakhir bahrain, gol nya gak sah..",19,2024-10-10T21:34:36Z
@dimitri_alfamidi,Sekelas Asia masih aja bisa ada kecurangan ckckckcck 😅,0,2024-10-10T21:34:36Z
@kadrunjongos,Gede duwur ireng tulang lunak smua😅,0,2024-10-10T21:34:32Z
@ajiajie6904,"Fifa gimna ini,netizen gerak dong",0,2024-10-10T21:34:25Z
@syaifullahbaik6101,"waktu pemain timnas sudah bagus, ada aja hal yg merugikan kita, kita lihat saja langkah yg di lakukan FIFA,  adakah tindakan atau tidak ?",0,2024-10-10T21:34:14Z
@irmasuryani6000,Wasif fix bela bahrain,0,2024-10-10T21:34:00Z
@linaborupasaribu4664,Harus nya pas seragam terakhir witan sudah peluit panjang,0,2024-10-10T21:33:53Z
@emailkeduajimmy,Wasit kutuk e!!!,0,2024-10-10T21:33:42Z
@magfurforever737,"Tetap wasit tidak fair,waktu sdh lewat beberapa menit.",0,2024-10-10T21:33:39Z
@dianadwiwulandari4904,gmna lg wong serumpun wasit dr timur tengah juga klo bahrain yg unggul pasti udh di tiup peluit dr waktu 90 + 6 klo timnas yg menang di perpanjang 90 + 9,0,2024-10-10T21:33:35Z
@enal404_photograph,seri gpp asal jgn kalah,0,2024-10-10T21:33:20Z
@majimaji1753,"Permainan Indonesia kenapa takut,kebanyakan pemain belakang,,,",0,2024-10-10T21:33:09Z
@adamagasta9834,Ketemu Lawan Dari Negara2 Arab Trus Wasitnya dari Geng2nya Arab ? Dah Pasti di Curangin !!!,0,2024-10-10T21:33:08Z
@MaryaniYani-sw6rp,Balas dikandang kita nantik cari wasit yang memihak bagi kita ganti,0,2024-10-10T21:32:56Z
@YudiWahono-i4s,Iok sopo iku kok taktise,1,2024-10-10T21:32:50Z
@dhymastriyah7975,Gajelass witan anjg,0,2024-10-10T21:32:47Z
@masaj9989,"Admin RCTI, tolong sampaikan ke Pak Erric untuk meminta protes ke FIFA atas wasit yg tidak fair dan merugikan Indonesia ni",0,2024-10-10T21:32:43Z
@fajarmadani1753,Wasit nya gak bener😂,0,2024-10-10T21:32:38Z
@arigunawan6225,Negara timur Tengah udah ga asing main nya wkwk,0,2024-10-10T21:32:33Z
@JonniHutasuhut,"Marhon gol menit 98:40
Time 90 menit +6 menit
???????????",0,2024-10-10T21:32:27Z
@Yuli-w4d,Wasit nggak bener tuh..!,0,2024-10-10T21:32:22Z
@zedqueena2139,Dlogok wasitee,0,2024-10-10T21:32:22Z
@YogiPutra-q2s,Blas di kandang sendiri ayo kita bikin malu Bahrain,0,2024-10-10T21:32:15Z
@zainularifin1359,Sakit hati banget sama kebijakan wasit.,0,2024-10-10T21:32:08Z
@ويرافلابهنرتؤ,👍,0,2024-10-10T21:32:04Z
@lsila9953,Tambahkan waktu 6mnit tpi 92.sampai99 ..🤣🤣🤣,0,2024-10-10T21:31:48Z
@rifqirifai8285,Hedeeeeehhhhh curang kau wasit,0,2024-10-10T21:31:38Z
@diaa207,"Kalau saja Witan memanfaatkan peluang dengan baik, habis tuh Bah Raib.",0,2024-10-10T21:31:31Z
@muhammadkhoris178,Waktu tambahan itu udah habis harusmya 96 udah selesai...ini malah sampai 98 belum habis...tidak adil dan di rugikan ..hhaaa parah wasit nya,0,2024-10-10T21:31:31Z
@Luckyramadhan-ct9bz,Wasit nya curang,0,2024-10-10T21:31:27Z
@dianadwiwulandari4904,inget qatar yh bermain curang ga akan lolos tp indonesia yg lolos ke 16 besar tp kali ini d curangi lg indonesia akan lolos ke pildun 2026 selamat tinggal tim timur tengah yg terkenal bermain curang,0,2024-10-10T21:31:21Z
@dinasaputra2817,Pak erik harus lapor viva,0,2024-10-10T21:31:13Z
@nuqmanakbar7828,Najisss var asuhhhh + wasite angel musoh tutupe jumbleng,0,2024-10-10T21:30:56Z
@khaeron1149,main udah bagus2.di kotori sama kecurangan...,0,2024-10-10T21:30:55Z
@Beukiproduction,Di byar😂,0,2024-10-10T21:30:54Z
@pank12345q,Langsung akun2 media sosial atau klo perlu akun bank dr wasit e hapus dr dunia ini,0,2024-10-10T21:30:53Z
@jakraTino,Di curangi wasit.btapa marah nya netizen Indonesia tandai muka wasir nya,0,2024-10-10T21:30:48Z
@Gaje-cr8or,Sdh qadarullah biarpun sampai menit 200 kalau tiap pemain bahrain salah2 tendang ditangkis disliding..,1,2024-10-10T21:30:43Z
@achmadmuzakki9759,"JANGAN SALAHIN PEMAIN LOKAL , JANGAN SALAHIN PEMAIN KETURUNAN!! LIAT WAKTU SANGATLAH JAUH INI GA PANTAS WASIT MEMIMPIN PERTANDINGAN , EMANG BAHRAIN CURANG , WASITPUN JUGA CURANG , INDONESIA DICURANGI !! PERMAINAN ORANG TIMUR TENGAH BEGITU , CUIIHH AMIT AMIT NAJISS!!!",0,2024-10-10T21:30:38Z
@rendyjulyansyah9560,Wassit asuw😂,0,2024-10-10T21:30:28Z
@LeoMurai-dv9fn,Kalah sama negara duit bro..,0,2024-10-10T21:30:27Z
@sujiikbal3544,"Sangat terlihat dalam match ini ada campur tangan mafia sepakbola, dalam tambahan waktu 6 menit Indonesia memang dalam tekanan dan memang tidak diperbolehkan untuk meniup peluit panjang namun Indonesia melakukan counter attack cepat di menit 97 dan dibatalkan oleh Bahrain kemudian melakukan counter attack juga tapi pemain belakang Indonesia membuang bola tersebut di menit 97 memasuki 98 (17:16 silahkan di cek) disinilah harusnya momen yang tepat wasit untuk meniup peluit panjang karena sudah melewati batas waktu +2 menit. Ya semoga saja dengan hasil ini kedepannya Bahrain full kekalahan dan terdampar di bawah klasemen dan Indonesia meraih hasil baik di match selanjutnya & finish di posisi ke 2. aminn. Tetap berjuang sampai di titik darah penghabisan Garudaku🔥 Seluruh rakyat Indonesia selalu memberikan support untuk kalian, kami selalu ada disaat suka dan duka. We are garudaa❤",371,2024-10-10T21:30:15Z
@GENGHOMPIMPA,"Wasit Said ""Alhamdulillah Cair""😂",0,2024-10-10T21:30:14Z
@hendraps7520,BANGGA untuk Timnas Indonesia ❤,3,2024-10-10T21:30:10Z
@Beukiproduction,Wasit kocak,0,2024-10-10T21:30:05Z
@ferdinanbutarbutar9690,Pak Erick tolong ajukan protes ke FIFA,0,2024-10-10T21:30:06Z
@shee5679,❤🇲🇨 indonesia tetap di ❤,0,2024-10-10T21:30:00Z
@Andreas_ofc109,Itu menitan nya kelewat,0,2024-10-10T21:30:00Z
@komangaryawiradana7706,Ini tanda bahwa indonesia mulai di takuti dunia,0,2024-10-10T21:29:58Z
@dinasaputra2817,Dan lagi satu pemain sudah ofsaid,0,2024-10-10T21:29:50Z
@YamaRahmawati,"Kalian pemenang dihati kami😢,,🎉🎉🎉",0,2024-10-10T21:29:43Z
@calonlurah-u6m,FIFA NOT FAIR.. Nothing gift a VAR gol bahrain... 2 player position a offside...,0,2024-10-10T21:29:38Z
@Luluk2003,"Laporkan FIFA pak erik, udah jelas wasitnya curang.. Waktu udah habis..",0,2024-10-10T21:29:38Z
@danielwang5540,"Goal ke 2 bahrain itu adalah offside, betul2 tidak nalar kalau di katakan goal, wasit nya tidak kompeten",0,2024-10-10T21:29:33Z
@Ruyyy-19,Wasit sir mony sir,0,2024-10-10T21:29:30Z
@yussfebriana2716,Kita dicurangi,0,2024-10-10T21:29:24Z
@suryahartono3366,Bagus mainya,0,2024-10-10T21:29:21Z
@dinasaputra2817,Tambahan waktu 6 menit gays tapi itu lom prit,0,2024-10-10T21:29:07Z
@annas0098,Tambahan waktu 6 menit. Tp gol di waktu 90+9.haduh jauh sekali😢,0,2024-10-10T21:29:04Z
@mikailsyahadah8763,Wasit nya langsung diangkat jadi pahlawan itu,0,2024-10-10T21:28:45Z
@ipankchannel7983,Yang jelas indonesia adalah pemenangnya'karna dunia telah melihatnya bahwa wasit tidak sportif.,0,2024-10-10T21:28:40Z
@dandyjuandy3929,Selama gua liat pertandingan kalau udah nyerang team yg unggul udh di peluit eh wasit senga bener ngabisin waktu 2 menit lebih koplak,0,2024-10-10T21:28:28Z
@sharingiscaring1882,"ah entahlah harus komen kasar bagaimana lagi, nyatanya perjalanan indonesia memang sangat berat😂😂
mulai dari olimpiade sampe skrg ke WC terlalu banyak tim drama😂😂",0,2024-10-10T21:28:24Z
@bobynaka-m2x,"maaf om, mau tanya,  ini pertandingan timnas Bahrain Vs Tim Liga 2 Nederland Ya ",0,2024-10-10T21:28:15Z
@AhmadZakaria-u1s,Jir kaget gw pas kebobolan nya di menit akhir wkwk pdhl udh mnang nih timnas apalah wasit nya dilamain 😂,0,2024-10-10T21:28:00Z
@αι...̤-θ1ε,lawan australia curang pake kartu merah.. lawan jepang Curang pake Laser ...lawan INDO curang pake Wasit ..warning buat lawan bahrain selanjutnya ..pasti akan ada lagi kecurangan yg lainnya.,0,2024-10-10T21:28:00Z
@EdyPurwono-k6d,Garuda 🇮🇩lah pmenang sejatinya mskpun skor yg trtulis 2--2...ini murni perampokan kmnangn oleh wasit dri timnas Garuda.smngat Garuda ayo lampiaskn kkecewaan Klian ke prtndgn tgl 15 okt bsok...💪👍,0,2024-10-10T21:27:23Z
@EkhsanSetiabudi,Klo belum gol blm di semprit kan gaje,0,2024-10-10T21:27:22Z
@novalalamsyah5912,Sianjing botak,0,2024-10-10T21:27:21Z
@kulinet6961,"Kirain off side ,Bahrain gol terakhir ....kelamaan sih...dasar wasit jongos yaman😂😂😂😂",0,2024-10-10T21:27:20Z
@atri9564,Respect dan tetap semangat Timnas Garuda..Kami selalu bersama kalian ❤🎉,129,2024-10-10T21:27:14Z
@imamhidayat1706,"Bullying is Criminal..
Kecuali nge BULLY tuh Wasit..diJamin LEGAL..Halallan Thoyiban..BULLY WASIT SEBAGIAN DARI IMAN..

Maaf ane stress..
Uda loncat loncat girang krn yakin menang sambil nunggu peluit ditiup..di otak uda tersusun rapi kata kata mutiara..kalimat pujian..komentar keren buat para channel youtube..eh..HANCUR seketika gara gara tuh WASIT..
Salut klo ada yg bisa Move on..tapi ane kaga..masih kepikiran terus..BANGKELUSIT",0,2024-10-10T21:27:13Z
@dickyromardi8034,pildun kaya pon aja dah,0,2024-10-10T21:27:06Z
@MuhammadFadil-sp4zw,Di asia ini wasit nya sangat buruk dan miskin intrigritass,0,2024-10-10T21:26:59Z
@wtv2285,Lesensi wasitnya harusnya dicabut,0,2024-10-10T21:26:52Z
@oursmusic7303,Serang akun sosmed wasit nya,0,2024-10-10T21:26:36Z
@Suyitnobramasta,Salut dn bahagia..mereka ternyata sgt kuat...garuda jaya🇮🇩🇮🇩🇮🇩,1,2024-10-10T21:26:32Z
@AnggaBlato,Wasit gila berapa d sogok,0,2024-10-10T21:26:32Z
@84573,Bagus hanya blm beruntung kena gol sial ..kontroversi,0,2024-10-10T21:26:27Z
@ratmandani-ml7pn,Wasitnya di kasih duit,0,2024-10-10T21:26:19Z
@Indonesia-nd9ty,Wasit benar2 biadab,0,2024-10-10T21:26:15Z
@Yusuffuuu,"Aneh bet sumpa,tmbahan waktu 6 menit tapi pluit akhir di menit 9",0,2024-10-10T21:26:07Z
@dwypujakesuma7670,"Paling Mentok lawan Bahrain ya imbang dan itu sudah pernah, harusnya menang haduh...",0,2024-10-10T21:26:05Z
@otypras,Ga sekalian 150 menut SHIT … biar bahrain menang,0,2024-10-10T21:26:03Z
@nekatomiasimpo5690,"Shayne Pattynama sangat mewakili karena kita sangat"" di rugikan wasit",0,2024-10-10T21:25:56Z
@NikaBellaa,Wasit abal abal bisa kepilih ????,0,2024-10-10T21:25:56Z
@sugandiputra2476,"dapat1 poin gratis bahrain, hadiah chiki",0,2024-10-10T21:25:55Z
@SantriTouring.id84,Wasit Ahmad al kaf 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,0,2024-10-10T21:25:45Z
@sakanti9106,Ketika para pemain belanda culture shock sama gaya main asia 😂😂 langsung protes 😂,0,2024-10-10T21:25:43Z
@rizkybarokah9340,Walaipun imbang tetap dukung timnas🎉🎉,0,2024-10-10T21:25:42Z
@yanschanel9290,Serangg wasitt botak,0,2024-10-10T21:25:22Z
@arielpoetrabudisuhartono,69 Bolak Balik😂,0,2024-10-10T21:25:20Z
@lambertjelaman7636,Off side,0,2024-10-10T21:25:00Z
@RereShigami-pb1yt,Ga ada qatar ada bahrain ah aelah ada²aja,0,2024-10-10T21:24:47Z
@MuhammadFauzan-vd1yl,"+6=98.
Brp harga per menit????.",0,2024-10-10T21:24:46Z
@melovetv,"BAHRAIN ""HARAM,,,,HARAM,,,,HARAM,,,,,""",0,2024-10-10T21:24:45Z
@yanyancutyancut9833,Kok bisa menit ya sampe 98,0,2024-10-10T21:24:30Z
@adinugroho4461,Ini membuktikan Indonesia itu hebat walau dicurangi ttp bisa imbang...Good job Indonesia 👍👍,0,2024-10-10T21:24:20Z
@yoviesheva1226,"Masuk 2 pemain bikin kesalahan berulang ulang dari kuasai bola menjadi tertekan, kocak",0,2024-10-10T21:24:04Z
@indonesiabangkit505,Yuk silaturahmi ke sosmed bahrain,0,2024-10-10T21:24:03Z
@arbalmashuri939,DICURANGI WASIT TEROS INDONESIA..,0,2024-10-10T21:23:59Z
@santosokecil6220,"wasit nya di sogok mahal buat (+3') gilak"", masih ada aja di match sekelas kualifikasi pildun",0,2024-10-10T21:23:50Z
@dandyjuandy3929,Kocak wasit udh lewat 6 menit di kasih teruss,0,2024-10-10T21:23:49Z
@KasmiYani-c4w,12 vs 11😂😂,0,2024-10-10T21:23:49Z
@aryarezkys,Dari menit 97 lebih bola di pertahanan bahrain seharusnya sudah beres soalnya tdk ada kendala apapun,0,2024-10-10T21:23:47Z
@el_gaming4979,SERANG FIFA BIAR DI PECAT ITU WASIT.,0,2024-10-10T21:23:47Z
@lutpylutpy636,Info ig wasit e,0,2024-10-10T21:23:46Z
@genarmi,"Waduhhh full naturalisasi, tapi permainan diserang😂 harus cepat PSSI evaluasi tim pelatih, rugiiii naturalisasi besar2an kalo permainan gtu2  sja, 3 kali tanpa kemenangan pula",0,2024-10-10T21:23:44Z
@RafiRustiawan,16:00 permainan masih dilanjutkan padahal mareselino masih terkapar,0,2024-10-10T21:23:39Z
@Jack-n-jack-v8t,TIMNAS GARUDA BUTUH TAMBAHAN STRIKER SEGERA,0,2024-10-10T21:23:38Z
@HpVivo-gt2iv,Gimana ini pak Erik harus di usut itu wasit pasti di sogok biar GK kalah aja Bahrain,0,2024-10-10T21:23:30Z
@josephputra4782,Arab kebanyakan drama...dasar kadal 😤😤,0,2024-10-10T21:23:01Z
@cicilkijang1872,Wasit sesama Negara Alibaba..penipu waktu..SDH habis..posisi of side...itulah sepak bola...Timnas kalah dg wasit dan hakim garis..,0,2024-10-10T21:23:00Z
@rohy9885,Kiper Bahrain gede bet jir,0,2024-10-10T21:22:51Z
@sarjonosemarang8946,"Sungguh terlalu curang nya kelihatan sekali,di luar tambahan waktu.Curangnya jelas tdk bisa ditutup tutupi,.....",0,2024-10-10T21:22:48Z
@KOCENGMADURA,Wasit terbaik ulur waktu 😅,0,2024-10-10T21:22:47Z
@huisys7285,Buset,0,2024-10-10T21:22:47Z
@weslipakpahan,"Tdk jlas wasitnya, pertambahan wktu 6 menit. Trjdi gol menitt ke 99..
Proses trus lgsung wasit nya.",0,2024-10-10T21:22:33Z
@jamiltermarjinalkan7891,Ofsite itu sit..,1,2024-10-10T21:22:23Z
@RimakansariDiati,Aku berharap dan berdoa Tuhan timnas indonesia masuk piala dunia.. Itu mimpi kita bersama. Amin❤,2,2024-10-10T21:22:22Z
@mediasantrikepulauan3395,FIFA harus bisa mewujudkan keadilan dlm permainan sepak bola. Love Indonesia,287,2024-10-10T21:22:17Z
@AanAminaMuftia,"LAPOR KAN WASIT KE FIFA, TDK SAH KAN BAHRAIN MENANG. BAHRAIN GA MALU YAAAA
MENANG CURANG",0,2024-10-10T21:22:11Z
@inisialr39,Ikhlaskan saja pertandingan kotor ini...janji masuk Piala Dunia Saya rela 😭,1,2024-10-10T21:22:10Z
@Redwhiteflag,Wasit ngantuk. 96 menit jadi 99 menit.,0,2024-10-10T21:22:08Z
@alfianrizkysetiangga5941,"sebenarnya nggak mau sih nyalahin wasit, tapi lihat dah berapa kali coba wasit niup peluit buat Bahrain ? (padahal sentuhan kecil), sedangkan pemain Indo dijatuhin di depan si botak diem aja Dia, itu kalau Bahrain nggak nyetak gol belum tentu tiup peluit juga Dia, kesel Gwe sumpah 😅",0,2024-10-10T21:22:06Z
@Boim82-d9g,Wasit konyol,0,2024-10-10T21:22:03Z
@Helmydarmawan-mc5id,Wasit kena suap,0,2024-10-10T21:22:01Z
@Gaje-cr8or,Sdh qadarullah bkan cma dri wasit.. andai pemain kita yg dapat bola biar tendang jauh atau kiper kita posisinya berdiri di blkg ntuk menangkis..,1,2024-10-10T21:21:56Z
@teguhprasetio7147,Kasian di curangi,0,2024-10-10T21:21:55Z
@Wandiy-r7w,Gol kedua Bahrain itu offside,0,2024-10-10T21:21:52Z
@icenkirana7155,Wasite kentir,0,2024-10-10T21:21:52Z
@KakaXXX-lu6hn,Bahrain 12 pemain 1 wasit vs indonesian 11 pemain...garuda maju terus...,1,2024-10-10T21:21:49Z
@mochamadsyahrul4345,juara sejati 🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩,0,2024-10-10T21:21:48Z
@bangabdul3888,Kocak tambahan 6 menit tapi goll menit ke 90+9 apalah,0,2024-10-10T21:21:39Z
